device,prefix,instant,payload,company
3037,RAX12,2018-12-10T10:55:20-02:00,">RAX12,101218095519,-23.74404,-046.52487<",acme
3230,RAX11,2018-12-10T10:55:20-02:00,">RAX11,101218095519,-23.65276,-046.57361<",acme
3090,RUS00,2018-12-10T10:55:20-02:00,">RUS00,101218095505,-23.72514,-046.52547<",acme
3421,RAX11,2018-12-10T10:55:20-02:00,">RAX11,101218095518,-23.70704,-046.53143<",acme
3115,RAX11,2018-12-10T10:55:19-02:00,">RAX11,101218095518,-23.69381,-046.58004<",acme
3175,RUS00,2018-12-10T10:55:19-02:00,">RUS00,101218095518,-23.71865,-046.55959<",acme
3167,RUS00,2018-12-10T10:55:19-02:00,">RUS00,101218095518,-23.69930,-046.55324<",acme
3310,RAX11,2018-12-10T10:55:19-02:00,">RAX11,101218095516,-23.71693,-046.55176<",acme
3382,RUS00,2018-12-10T10:55:19-02:00,">RUS00,101218095517,-23.72724,-046.55147<",acme
3258,RUS00,2018-12-10T10:55:19-02:00,">RUS00,101218095517,-23.69982,-046.55001<",acme
3152,RAX11,2018-12-10T10:55:18-02:00,">RAX11,101218095517,-23.72186,-046.55014<",acme
3008,RUS00,2018-12-10T10:55:18-02:00,">RUS00,101218095517,-23.72234,-046.54419<",acme
3310,RUS00,2018-12-10T10:55:18-02:00,">RUS00,101218095516,-23.71693,-046.55176<",acme
3080,RUS00,2018-12-10T10:55:17-02:00,">RUS00,101218095506,-23.72547,-046.57448<",acme
3188,RUS00,2018-12-10T10:55:17-02:00,">RUS00,101218095501,-23.70819,-046.52560<",acme
3046,RAX12,2018-12-10T10:55:17-02:00,">RAX12,101218095516,-23.71828,-046.55120<",acme
3329,RUS00,2018-12-10T10:55:17-02:00,">RUS00,101218095516,-23.69189,-046.55132<",acme
3173,RAX12,2018-12-10T10:55:17-02:00,">RAX12,101218095516,-23.70481,-046.55075<",acme
3453,RUS00,2018-12-10T10:55:17-02:00,">RUS00,101218095516,-23.73752,-046.57113<",acme
3190,RUS00,2018-12-10T10:55:16-02:00,">RUS00,101218095515,-23.70668,-046.55286<",acme
3343,RUS00,2018-12-10T10:55:16-02:00,">RUS00,101218095515,-23.73688,-046.53032<",acme
3239,RUS00,2018-12-10T10:55:16-02:00,">RUS00,101218095501,-23.74404,-046.59572<",acme
3088,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.72512,-046.60330<",acme
3407,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.77840,-046.51613<",acme
3306,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.71242,-046.53024<",acme
3384,RAX12,2018-12-10T10:55:15-02:00,">RAX12,101218095514,-23.71614,-046.55165<",acme
3202,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.73586,-046.58965<",acme
3457,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095514,-23.70262,-046.54247<",acme
3319,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.65396,-046.60033<",acme
3407,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.77840,-046.51613<",acme
3123,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.69007,-046.55936<",acme
3174,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.67222,-046.55926<",acme
3435,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.65755,-046.60172<",acme
3242,RUS00,2018-12-10T10:55:15-02:00,">RUS00,101218095501,-23.71381,-046.55161<",acme
3188,RUS00,2018-12-10T10:55:14-02:00,">RUS00,101218095431,-23.70819,-046.52560<",acme
3151,RUS00,2018-12-10T10:55:14-02:00,">RUS00,101218095513,-23.68985,-046.56223<",acme
3203,RUS00,2018-12-10T10:55:14-02:00,">RUS00,101218095513,-23.69403,-046.55067<",acme
3258,RAX12,2018-12-10T10:55:14-02:00,">RAX12,101218095513,-23.69956,-046.54995<",acme
3007,RUS00,2018-12-10T10:55:14-02:00,">RUS00,101218095513,-23.64319,-046.58302<",acme
3014,RAX11,2018-12-10T10:55:14-02:00,">RAX11,101218095509,-23.69602,-046.56836<",acme
3261,RAX11,2018-12-10T10:55:14-02:00,">RAX11,101218095512,-23.73553,-046.53607<",acme
3080,RAX11,2018-12-10T10:55:14-02:00,">RAX11,101218095445,-23.72572,-046.57457<",acme
3432,RAX11,2018-12-10T10:55:14-02:00,">RAX11,101218095512,-23.73582,-046.53676<",acme
3299,RAX12,2018-12-10T10:55:13-02:00,">RAX12,101218095512,-23.71614,-046.55164<",acme
3213,RUS00,2018-12-10T10:55:13-02:00,">RUS00,101218095511,-23.69899,-046.55290<",acme
3342,RAX12,2018-12-10T10:55:13-02:00,">RAX12,101218095512,-23.71121,-046.55210<",acme
3138,RAX12,2018-12-10T10:55:13-02:00,">RAX12,101218095511,-23.70376,-046.53925<",acme
3100,RUS00,2018-12-10T10:55:12-02:00,">RUS00,101218095511,-23.72132,-046.52457<",acme
3080,RUS00,2018-12-10T10:55:12-02:00,">RUS00,101218095436,-23.72638,-046.57462<",acme
3452,RUS00,2018-12-10T10:55:12-02:00,">RUS00,101218095511,-23.68519,-046.55096<",acme
3222,RAX11,2018-12-10T10:55:12-02:00,">RAX11,101218095511,-23.65995,-046.56640<",acme
3231,RUS00,2018-12-10T10:55:12-02:00,">RUS00,101218095511,-23.64337,-046.58267<",acme
3006,RAX12,2018-12-10T10:55:12-02:00,">RAX12,101218095511,-23.72447,-046.52494<",acme
3264,RUS00,2018-12-10T10:55:12-02:00,">RUS00,101218095501,-23.65239,-046.57431<",acme
3140,RAX12,2018-12-10T10:55:12-02:00,">RAX12,101218095510,-23.70745,-046.56996<",acme
3374,RAX11,2018-12-10T10:55:12-02:00,">RAX11,101218095511,-23.69288,-046.56773<",acme
3403,RAX12,2018-12-10T10:55:12-02:00,">RAX12,101218095510,-23.70507,-046.53734<",acme
3185,RAX11,2018-12-10T10:55:11-02:00,">RAX11,101218095510,-23.75511,-046.57548<",acme
3105,RUS00,2018-12-10T10:55:11-02:00,">RUS00,101218095101,-23.70951,-046.52847<",acme
3080,RAX12,2018-12-10T10:55:11-02:00,">RAX12,101218095430,-23.72684,-046.57465<",acme
3322,RAX12,2018-12-10T10:55:10-02:00,">RAX12,101218095509,-23.65008,-046.57740<",acme
3356,RUS00,2018-12-10T10:55:10-02:00,">RUS00,101218095509,-23.74254,-046.53134<",acme
3264,RAX11,2018-12-10T10:55:10-02:00,">RAX11,101218095436,-23.65232,-046.57443<",acme
3019,RUS00,2018-12-10T10:55:10-02:00,">RUS00,101218095509,-23.69932,-046.55312<",acme
3080,RUS00,2018-12-10T10:55:10-02:00,">RUS00,101218095407,-23.72751,-046.57480<",acme
3144,RUS00,2018-12-10T10:55:10-02:00,">RUS00,101218095508,-23.64959,-046.57782<",acme
3436,RAX12,2018-12-10T10:55:10-02:00,">RAX12,101218095508,-23.68894,-046.56165<",acme
3092,RAX11,2018-12-10T10:55:09-02:00,">RAX11,101218095508,-23.64438,-046.58266<",acme
3330,RAX11,2018-12-10T10:55:09-02:00,">RAX11,101218095508,-23.72804,-046.57519<",acme
3370,RAX12,2018-12-10T10:55:09-02:00,">RAX12,101218095507,-23.74239,-046.55648<",acme
3274,RUS00,2018-12-10T10:55:09-02:00,">RUS00,101218095508,-23.69989,-046.55204<",acme
3022,RAX11,2018-12-10T10:55:08-02:00,">RAX11,101218095507,-23.74163,-046.57244<",acme
3188,RAX11,2018-12-10T10:55:08-02:00,">RAX11,101218095402,-23.70792,-046.52591<",acme
3051,RAX12,2018-12-10T10:55:08-02:00,">RAX12,101218095507,-23.77676,-046.52692<",acme
3052,RAX12,2018-12-10T10:55:08-02:00,">RAX12,101218095507,-23.70606,-046.54993<",acme
3080,RAX11,2018-12-10T10:55:08-02:00,">RAX11,101218095356,-23.72796,-046.57508<",acme
3177,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095506,-23.70532,-046.55235<",acme
3090,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095505,-23.72514,-046.52547<",acme
3043,RAX11,2018-12-10T10:55:07-02:00,">RAX11,101218095506,-23.73546,-046.58717<",acme
3024,RAX11,2018-12-10T10:55:07-02:00,">RAX11,101218095506,-23.71693,-046.55169<",acme
3363,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095506,-23.73720,-046.53012<",acme
3140,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095506,-23.70746,-046.57021<",acme
3080,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095337,-23.72813,-046.57682<",acme
3045,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095505,-23.72357,-046.55075<",acme
3188,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095401,-23.70790,-046.52596<",acme
3264,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095431,-23.65222,-046.57460<",acme
3073,RUS00,2018-12-10T10:55:07-02:00,">RUS00,101218095505,-23.73360,-046.54299<",acme
3098,RAX12,2018-12-10T10:55:06-02:00,">RAX12,101218095505,-23.77241,-046.55100<",acme
3131,RAX12,2018-12-10T10:55:06-02:00,">RAX12,101218095505,-23.72685,-046.57468<",acme
3221,RAX11,2018-12-10T10:55:06-02:00,">RAX11,101218095505,-23.71689,-046.55179<",acme
3127,RUS00,2018-12-10T10:55:06-02:00,">RUS00,101218095505,-23.72405,-046.53517<",acme
3376,RUS00,2018-12-10T10:55:06-02:00,">RUS00,101218095505,-23.64344,-046.58304<",acme
3262,RAX12,2018-12-10T10:55:05-02:00,">RAX12,101218095504,-23.71298,-046.55202<",acme
3338,RAX12,2018-12-10T10:55:05-02:00,">RAX12,101218095504,-23.71781,-046.58688<",acme
3195,RUS00,2018-12-10T10:55:05-02:00,">RUS00,101218095451,-23.69215,-046.55143<",acme
3082,RAX12,2018-12-10T10:55:05-02:00,">RAX12,101218095504,-23.68131,-046.55525<",acme
3341,RAX12,2018-12-10T10:55:05-02:00,">RAX12,101218095504,-23.70610,-046.54989<",acme
3264,RUS00,2018-12-10T10:55:05-02:00,">RUS00,101218095401,-23.65218,-046.57463<",acme
3420,RUS00,2018-12-10T10:55:05-02:00,">RUS00,101218095331,-23.69170,-046.55136<",acme
3206,RUS00,2018-12-10T10:55:05-02:00,">RUS00,101218095501,-23.71414,-046.55164<",acme
3043,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095503,-23.73538,-046.58688<",acme
3470,RAX11,2018-12-10T10:55:04-02:00,">RAX11,101218095503,-23.66063,-046.60486<",acme
3462,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095503,-23.74062,-046.60595<",acme
3068,RAX12,2018-12-10T10:55:04-02:00,">RAX12,101218095503,-23.72034,-046.55060<",acme
3156,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095501,-23.71034,-046.52645<",acme
3034,RAX12,2018-12-10T10:55:04-02:00,">RAX12,101218095503,-23.70247,-046.53884<",acme
3436,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095501,-23.68908,-046.56139<",acme
3098,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095501,-23.77251,-046.55065<",acme
3293,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095501,-23.65906,-046.59455<",acme
3188,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095331,-23.70769,-046.52656<",acme
3264,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095331,-23.65126,-046.57586<",acme
3230,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095501,-23.65313,-046.57313<",acme
3223,RUS00,2018-12-10T10:55:04-02:00,">RUS00,101218095501,-23.74269,-046.53145<",acme
3027,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.67272,-046.56869<",acme
3261,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73487,-046.53597<",acme
3432,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73581,-046.53681<",acme
3125,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.65962,-046.57093<",acme
3295,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73383,-046.54436<",acme
3047,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095502,-23.74233,-046.53115<",acme
3038,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73140,-046.53991<",acme
3444,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71571,-046.55166<",acme
3206,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095431,-23.71509,-046.55166<",acme
3237,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73571,-046.53725<",acme
3214,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.72974,-046.53360<",acme
3300,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095502,-23.64333,-046.58351<",acme
3050,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095502,-23.69255,-046.56800<",acme
3154,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.74714,-046.52870<",acme
3273,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71116,-046.55239<",acme
3085,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.72929,-046.52818<",acme
3160,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73724,-046.52951<",acme
3106,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.70654,-046.55261<",acme
3173,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.70573,-046.55064<",acme
3302,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71911,-046.55100<",acme
3026,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73505,-046.56777<",acme
3153,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73503,-046.53799<",acme
3117,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.70833,-046.52557<",acme
3399,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71356,-046.55187<",acme
3121,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73579,-046.52942<",acme
3253,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.69917,-046.56491<",acme
3403,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.70456,-046.53831<",acme
3202,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73586,-046.58965<",acme
3089,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.69922,-046.55108<",acme
3304,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71970,-046.55057<",acme
3448,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71587,-046.55166<",acme
3148,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.72215,-046.57404<",acme
3239,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.74404,-046.59572<",acme
3055,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.74222,-046.59582<",acme
3255,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.68600,-046.55087<",acme
3342,RAX11,2018-12-10T10:55:03-02:00,">RAX11,101218095501,-23.71220,-046.55198<",acme
3188,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095331,-23.70769,-046.52656<",acme
3004,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.72018,-046.52530<",acme
3198,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71716,-046.55680<",acme
3430,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.77913,-046.52926<",acme
3299,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71675,-046.55146<",acme
3391,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71056,-046.55214<",acme
3037,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.74510,-046.52541<",acme
3423,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.71751,-046.56500<",acme
3411,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.69884,-046.55073<",acme
3074,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.65411,-046.57196<",acme
3131,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.72703,-046.57466<",acme
3238,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.68531,-046.55134<",acme
3465,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.69419,-046.55226<",acme
3158,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.72995,-046.52823<",acme
3060,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.73927,-046.59443<",acme
3374,RUS00,2018-12-10T10:55:03-02:00,">RUS00,101218095501,-23.69297,-046.56777<",acme
3464,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.68522,-046.55916<",acme
3472,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.66444,-046.61313<",acme
3000,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73160,-046.57637<",acme
3146,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71089,-046.55239<",acme
3067,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72122,-046.57387<",acme
3228,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73490,-046.53820<",acme
3470,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.66046,-046.60474<",acme
3046,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71711,-046.55161<",acme
3034,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70257,-046.53866<",acme
3241,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73780,-046.53747<",acme
3358,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.79694,-046.54624<",acme
3104,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.74921,-046.55726<",acme
3197,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.68884,-046.55278<",acme
3384,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71696,-046.55136<",acme
3212,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70101,-046.54618<",acme
3021,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65587,-046.56974<",acme
3240,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70322,-046.55097<",acme
3397,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69987,-046.55251<",acme
3319,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65396,-046.60033<",acme
3164,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70170,-046.53526<",acme
3341,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70601,-046.55007<",acme
3095,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.84320,-046.59765<",acme
3334,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69083,-046.56691<",acme
3022,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.74147,-046.57199<",acme
3063,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69975,-046.55263<",acme
3178,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73612,-046.59010<",acme
3113,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70758,-046.52691<",acme
3395,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.74611,-046.49806<",acme
3120,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69786,-046.57779<",acme
3185,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.75506,-046.57617<",acme
3387,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71982,-046.52537<",acme
3447,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73952,-046.59746<",acme
3215,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72031,-046.57845<",acme
3435,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65755,-046.60172<",acme
3365,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.80961,-046.54410<",acme
3414,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69468,-046.55072<",acme
3097,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71740,-046.58129<",acme
3267,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71696,-046.55167<",acme
3380,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72263,-046.56963<",acme
3429,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65682,-046.57143<",acme
3051,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.77701,-046.52605<",acme
3314,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.78449,-046.53141<",acme
3446,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71091,-046.56513<",acme
3145,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73512,-046.53150<",acme
3353,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71576,-046.55191<",acme
3368,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70643,-046.55254<",acme
3454,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69975,-046.51570<",acme
3272,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.81283,-046.54507<",acme
3025,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72666,-046.54987<",acme
3225,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71454,-046.55161<",acme
3222,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.66054,-046.56584<",acme
3134,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69947,-046.55077<",acme
3005,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70653,-046.58854<",acme
3306,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71242,-046.53024<",acme
3035,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.64322,-046.58336<",acme
3388,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70846,-046.55342<",acme
3032,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.85655,-046.58548<",acme
3061,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69774,-046.56244<",acme
3044,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.67085,-046.59082<",acme
3152,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72291,-046.54952<",acme
3057,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.64922,-046.57800<",acme
3348,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69974,-046.54516<",acme
3123,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69007,-046.55936<",acme
3174,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.67222,-046.55926<",acme
3119,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65596,-046.57000<",acme
3307,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73723,-046.52954<",acme
3282,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.75362,-046.58314<",acme
3126,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.64327,-046.58312<",acme
3036,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70174,-046.55325<",acme
3191,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69385,-046.55276<",acme
3033,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.69653,-046.55405<",acme
3006,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72416,-046.52458<",acme
3088,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72512,-046.60330<",acme
3142,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.67104,-046.58079<",acme
3357,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70894,-046.55224<",acme
3024,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71646,-046.55182<",acme
3233,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.67505,-046.56439<",acme
3330,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72817,-046.57586<",acme
3250,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.77849,-046.52882<",acme
3072,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65297,-046.57322<",acme
3220,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.65903,-046.59828<",acme
3201,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72560,-046.54892<",acme
3332,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70599,-046.52141<",acme
3015,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.75102,-046.55713<",acme
3161,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.70912,-046.55223<",acme
3425,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.80966,-046.54411<",acme
3285,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.72985,-046.52825<",acme
3337,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.71786,-046.55141<",acme
3141,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.73113,-046.55220<",acme
3122,RUS00,2018-12-10T10:55:02-02:00,">RUS00,101218095501,-23.80959,-046.54410<",acme
